insertId,"jsonPayload.""logging.googleapis.com/sourceLocation"".file","jsonPayload.""logging.googleapis.com/sourceLocation"".method",jsonPayload.message,"labels.""goog-managed-by""",labels.instanceId,logName,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,sourceLocation.file,timestamp
65e0e94e000f0ab44a8bce81,functions/Logic.java,service,cpu:=1880000000  rt:=2180853419,cloudfunctions,00d087f5e0c251e0010a8c30c341af72600fcd234712f766fdb50e8f4146372410a4b3f8ca8befce693b8e75417cf143ae09310da28edd05ab717779064794fbb68e18,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T20:30:07.034880924Z,ssdel,northamerica-northeast1,modellearning,ssdel-00011-c5l,ssdel,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T20:30:06.985780Z
65e0e94c00062c71f97eb1e8,functions/Logic.java,service,cpu:=2120000000  rt:=3807153719,cloudfunctions,00d087f5e0bf67d55cfc983e9d7d3bc1d263223d5df9806fb05e999f6dd4637cfd4906c1fedde7da5c74eba5e3828b19a0a611dd67e0eb3a83f6334f89810643ef6fe2,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T20:30:04.638748847Z,ssdel,northamerica-northeast1,modellearning,ssdel-00011-c5l,ssdel,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T20:30:04.404593Z
65e0e949000cb6798f23824b,functions/Logic.java,service,cpu:=690000000  rt:=1789212392,cloudfunctions,00d087f5e0c251e0010a8c30c341af72600fcd234712f766fdb50e8f4146372410a4b3f8ca8befce693b8e75417cf143ae09310da28edd05ab717779064794fbb68e18,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T20:30:02.039423216Z,ssdel,northamerica-northeast1,modellearning,ssdel-00011-c5l,ssdel,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T20:30:01.833145Z
65e0e947000d6c3645a1f104,functions/Logic.java,service,cpu:=-1760000000  rt:=1488172614,cloudfunctions,00d087f5e0bf67d55cfc983e9d7d3bc1d263223d5df9806fb05e999f6dd4637cfd4906c1fedde7da5c74eba5e3828b19a0a611dd67e0eb3a83f6334f89810643ef6fe2,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T20:29:59.976222108Z,ssdel,northamerica-northeast1,modellearning,ssdel-00011-c5l,ssdel,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T20:29:59.879670Z
65e0e94600098a8a4d76799d,functions/Logic.java,service,cpu:=30000000  rt:=234014722,cloudfunctions,00d087f5e0bf67d55cfc983e9d7d3bc1d263223d5df9806fb05e999f6dd4637cfd4906c1fedde7da5c74eba5e3828b19a0a611dd67e0eb3a83f6334f89810643ef6fe2,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T20:29:58.644342423Z,ssdel,northamerica-northeast1,modellearning,ssdel-00011-c5l,ssdel,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T20:29:58.625290Z
65e0e9460005934f00cd8c52,functions/Logic.java,service,cpu:=20000000  rt:=3250444799,cloudfunctions,00d087f5e01114e6d21fe7b98472e89952092a3f2b2da7d856cbd11faf23bc2b9555251aa3ba263479cae151f1a88b59a1d1ea22d195dd71d149dc4d54fd5789cb0cdd,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T20:29:58.376098767Z,ssdel,northamerica-northeast1,modellearning,ssdel-00011-c5l,ssdel,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T20:29:58.365391Z
65e0e9450003ac24529d5702,functions/Logic.java,service,cpu:=860000000  rt:=1227656463,cloudfunctions,00d087f5e0c251e0010a8c30c341af72600fcd234712f766fdb50e8f4146372410a4b3f8ca8befce693b8e75417cf143ae09310da28edd05ab717779064794fbb68e18,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T20:29:57.377797104Z,ssdel,northamerica-northeast1,modellearning,ssdel-00011-c5l,ssdel,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T20:29:57.240676Z
65e0e943000c1b5651a750e2,functions/Logic.java,service,cpu:=3690000000  rt:=5765488990,cloudfunctions,00d087f5e0c251e0010a8c30c341af72600fcd234712f766fdb50e8f4146372410a4b3f8ca8befce693b8e75417cf143ae09310da28edd05ab717779064794fbb68e18,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T20:29:56.044034368Z,ssdel,northamerica-northeast1,modellearning,ssdel-00011-c5l,ssdel,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T20:29:55.793430Z
65e0e94300077871c0d70ac6,functions/Logic.java,service,cpu:=-15120000000  rt:=374885240,cloudfunctions,00d087f5e01114e6d21fe7b98472e89952092a3f2b2da7d856cbd11faf23bc2b9555251aa3ba263479cae151f1a88b59a1d1ea22d195dd71d149dc4d54fd5789cb0cdd,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T20:29:55.711169914Z,ssdel,northamerica-northeast1,modellearning,ssdel-00011-c5l,ssdel,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T20:29:55.489585Z
65e0e93d000db8648992602b,functions/Logic.java,service,cpu:=40000000  rt:=1349274331,cloudfunctions,00d087f5e0c251e0010a8c30c341af72600fcd234712f766fdb50e8f4146372410a4b3f8ca8befce693b8e75417cf143ae09310da28edd05ab717779064794fbb68e18,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T20:29:50.050093766Z,ssdel,northamerica-northeast1,modellearning,ssdel-00011-c5l,ssdel,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T20:29:49.899172Z
