insertId,"jsonPayload.""logging.googleapis.com/sourceLocation"".file","jsonPayload.""logging.googleapis.com/sourceLocation"".method",jsonPayload.message,"labels.""goog-managed-by""",labels.instanceId,logName,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,sourceLocation.file,timestamp
65e0b3ff0004579df3db1f9a,functions/Logic.java,service,cpu:=2300000000  rt:=3680048374,cloudfunctions,00d087f5e010df9388601e50cb3c777026c3f2d92515b61d6f5fc616906846285df7e2a679bfcf80fff7a4c46356f5ede924af260925b02263291a0d2e0587e03c6e91,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T16:42:39.351317195Z,sslist,northamerica-northeast1,modellearning,sslist-00009-r87,sslist,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T16:42:39.284573Z
65e0b3fb000b1f49ce0d5137,functions/Logic.java,service,cpu:=60000000  rt:=274034637,cloudfunctions,00d087f5e0a0e1b066b306171a997a47cc4c3972599ec26dbb4241f13e354feafc470d942680e4ac9bac411b182dede5dc2abbb6bfb4b9b6e1c8cd6939935008723138,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T16:42:36.020974280Z,sslist,northamerica-northeast1,modellearning,sslist-00009-r87,sslist,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T16:42:35.728905Z
65e0b3fa0003f7387e11b7ff,functions/Logic.java,service,cpu:=670000000  rt:=1939576041,cloudfunctions,00d087f5e0a0e1b066b306171a997a47cc4c3972599ec26dbb4241f13e354feafc470d942680e4ac9bac411b182dede5dc2abbb6bfb4b9b6e1c8cd6939935008723138,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T16:42:34.355893194Z,sslist,northamerica-northeast1,modellearning,sslist-00009-r87,sslist,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T16:42:34.259896Z
65e0b3f9000a711e5cd93cdc,functions/Logic.java,service,cpu:=3640000000  rt:=1364179813,cloudfunctions,00d087f5e0a0e1b066b306171a997a47cc4c3972599ec26dbb4241f13e354feafc470d942680e4ac9bac411b182dede5dc2abbb6bfb4b9b6e1c8cd6939935008723138,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T16:42:33.690275811Z,sslist,northamerica-northeast1,modellearning,sslist-00009-r87,sslist,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T16:42:33.684318Z
65e0b3f500090c1f352fce5c,functions/Logic.java,service,cpu:=16770000000  rt:=728014970,cloudfunctions,00d087f5e0a0e1b066b306171a997a47cc4c3972599ec26dbb4241f13e354feafc470d942680e4ac9bac411b182dede5dc2abbb6bfb4b9b6e1c8cd6939935008723138,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T16:42:29.693488465Z,sslist,northamerica-northeast1,modellearning,sslist-00009-r87,sslist,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T16:42:29.592927Z
65e0b3f50007c4d3d78c53e3,functions/Logic.java,service,cpu:=20000000  rt:=644151690,cloudfunctions,00d087f5e0a0e1b066b306171a997a47cc4c3972599ec26dbb4241f13e354feafc470d942680e4ac9bac411b182dede5dc2abbb6bfb4b9b6e1c8cd6939935008723138,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T16:42:29.693488465Z,sslist,northamerica-northeast1,modellearning,sslist-00009-r87,sslist,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T16:42:29.509139Z
65e0b3f400067ea082d35fbb,functions/Logic.java,service,cpu:=-18070000000  rt:=641180163,cloudfunctions,00d087f5e0a0e1b066b306171a997a47cc4c3972599ec26dbb4241f13e354feafc470d942680e4ac9bac411b182dede5dc2abbb6bfb4b9b6e1c8cd6939935008723138,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T16:42:28.694655895Z,sslist,northamerica-northeast1,modellearning,sslist-00009-r87,sslist,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T16:42:28.425632Z
65e0b3f400045706cea9a2a2,functions/Logic.java,service,cpu:=-14560000000  rt:=500010223,cloudfunctions,00d087f5e0a0e1b066b306171a997a47cc4c3972599ec26dbb4241f13e354feafc470d942680e4ac9bac411b182dede5dc2abbb6bfb4b9b6e1c8cd6939935008723138,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T16:42:28.361483534Z,sslist,northamerica-northeast1,modellearning,sslist-00009-r87,sslist,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T16:42:28.284422Z
65e0b3f3000c98abf84d3765,functions/Logic.java,service,cpu:=130000000  rt:=601400500,cloudfunctions,00d087f5e010df9388601e50cb3c777026c3f2d92515b61d6f5fc616906846285df7e2a679bfcf80fff7a4c46356f5ede924af260925b02263291a0d2e0587e03c6e91,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T16:42:28.028665558Z,sslist,northamerica-northeast1,modellearning,sslist-00009-r87,sslist,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T16:42:27.825515Z
65e0b3f3000ad4228b814bf6,functions/Logic.java,service,cpu:=6160000000  rt:=485678546,cloudfunctions,00d087f5e010df9388601e50cb3c777026c3f2d92515b61d6f5fc616906846285df7e2a679bfcf80fff7a4c46356f5ede924af260925b02263291a0d2e0587e03c6e91,projects/modellearning/logs/run.googleapis.com%2Fstdout,,2024-02-29T16:42:28.028665558Z,sslist,northamerica-northeast1,modellearning,sslist-00009-r87,sslist,cloud_run_revision,INFO,functions/Logic.java,2024-02-29T16:42:27.709666Z
